PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Sherwood, DJ; Crawford, CL; White, TL; Duffey, CE; Calloway, TB				Sherwood, D. J.; Crawford, C. L.; White, T. L.; Duffey, C. E.; Calloway, T. B.			Impact of antifoam agent addition on hydrogen formation in the Hanford Waste Treatment and Immobilization Plant	NUCLEAR SCIENCE AND ENGINEERING			English	Article								Ventilation and mixing systems in the Hanford Waste Treatment and Immobilization Plant (WTP) are being designed to account for the flammable gas hydrogen that will form in process streams, just as it also does in the radioactive liquid wastes awaiting immobilization at the Hanford Tank Farms. Tank wastes forming hydrogen at the highest rates do so by reactions involving dissolved organic complexant compounds, even though hydrogen is also formed by the better known radiolysis pathway. Hydrogen generation rates (HGRs) are predicted with a correlation relating waste properties to reaction pathways involving radiolysis of water and the degradation of organic compounds. This correlation accounts only for aqueous phase reactions. An antifoam agent (AFA) will be added to waste processed in the WTP, This organic liquid mixture is immiscible in aqueous systems and will therefore form a nonaqueous phase liquid layer on the processed waste, unless some of its compounds are unstable in the hostile physical/chemical environment and break down into soluble degradation products. Dissolved organic species increase the organic source term in the WTP HGR correlation, but the correlation requires adaptation to address hydrogen formed from immiscible organic liquids. Here, we report our initial evaluation of the hydrogen formed by Co-60 gamma irradiation of a waste simulant containing Dow Corning Q2-3183A AFA with an adapted WTP HGR correlation.	[Sherwood, D. J.] Hanford Waste Treatment & Immobilizat Plant, Washington Grp Int, Richland, WA 99354 USA; [Crawford, C. L.; White, T. L.; Duffey, C. E.; Calloway, T. B.] Westinghouse Savannah River Co, Savannah River Lab, Aiken, SC 29808 USA	Sherwood, DJ (reprint author), Hanford Waste Treatment & Immobilizat Plant, Washington Grp Int, Richland, WA 99354 USA.	djsherwo@bechtel.com					BAICH MA, 2003, WSRCTR200300216; CAMAIONI DM, 1998, PNNL11909; CHALK SE, 1997, HNFSDOPSSAD001; CHARLESBY A, 1960, ATOMIC RADIAT POLYM; CRAWFORD CL, 2005, WSRCTR200500281; Delegard C.H., 1980, RHOLD124; Gephart Roy, 2003, HANFORD CONVERSATION; HU T. A., 2004, HNF3851 CH2M HILL HA; KRALCHEVSKY PA, 2003, HDB SURFACE COLLOID; Laughlin R. G., 1994, AQUEOUS PHASE BEHAV; MILLER AA, 1973, RADIAT CHEM MACROMOL, V2; PRINGSHEIM H, 1932, CHEM MONOSACCHARIDES; SPINKS JWT, 1976, INTRO RADIAT CHEM; STOCK LM, 2004, RPP21854 CH2M HILL H; STOCK L. M., 2001, RPP6664 CH2M HILL HA; *US DOE, 1994, DOEWIPP97003693 US D, V2; VERESHCHINSKII IV, 1964, INTRO RADIAT CHEM	17	0	0	1	1	AMER NUCLEAR SOC	LA GRANGE PK	555 N KENSINGTON AVE, LA GRANGE PK, IL 60526 USA	0029-5639			NUCL SCI ENG	Nucl. Sci. Eng.	JAN	2008	158	1					88	96				9	Nuclear Science & Technology	Nuclear Science & Technology	250EO	WOS:000252283000008					
J	Filippov, AI; Mikhailov, PN; Ivanov, DV; Guenter, DA				Filippov, A. I.; Mikhailov, P. N.; Ivanov, D. V.; Guenter, D. A.			Modeling heat and mass movement at underground disposal of liquid radioactive waste	PROBLEMS OF ATOMIC SCIENCE AND TECHNOLOGY			Russian	Article								The formulae for temperature and concentration fields appearing during liquid radioactive waste disposal in porous deeplying layers are found by the asymptotic method in zero and first approximations. The formula for critical value of Henry's parameter is determined, and the front of radioactive pollution outstrips temperature front at K<K-cr and it lags behind at K>K-cr. There is an opportunity of the forecast for radioactive pollution expanding based on temperature measurement in porous layer through control wells. At any values of K there is a zone of the cleared water. Parameters on which the size of this zone depends are determined.	[Filippov, A. I.; Mikhailov, P. N.; Ivanov, D. V.; Guenter, D. A.] Acad Sci Republ Bashkortos, Sterlitamak Branch, Sterlitamak, Russia	Filippov, AI (reprint author), Acad Sci Republ Bashkortos, Sterlitamak Branch, Sterlitamak, Russia.	ivanov_dv@list.ru					DITKIN VA, 1965, SPRAVOCHNIK PO OPERA; FILLIPOV AI, 2007, VESTNIK KHERSONSKOGO; FILLIPOV AI, 2006, EKOLOGICHESKIYE SIST, P27; Rybalchenko A. I., 1994, GLUBINNOYE ZAKHORONE; VASILYEVA AB, 1978, ASIMPTOTICHESKIYE RA	5	0	0	0	0	KHARKOV INST PHYSICS & TECHNOLOGY	KHARKOV	NATL SCIENCE CTR, 1 AKADEMICHESKAYA ST, KHARKOV, 61108, UKRAINE	1562-6016			PROBL AT SCI TECH	Probl. At. Sci. Tech.		2008		2					83	91				9	Nuclear Science & Technology; Physics, Fluids & Plasmas; Physics, Nuclear; Physics, Particles & Fields	Nuclear Science & Technology; Physics	320NM	WOS:000257241800013					
J	Skladnik-Sadowska, E; Malinowski, K; Sadowski, MJ; Czaus, K; Kubkowska, M; Ladygina, MS; Sartowska, B				Skladnik-Sadowska, E.; Malinowski, K.; Sadowski, M. J.; Czaus, K.; Kubkowska, M.; Ladygina, M. S.; Sartowska, B.			STUDY OF DEUTERIUM PLASMA INTERACTION WITH A TUNGSTEN TARGET WITHIN RPI-IBIS FACILITY	PROBLEMS OF ATOMIC SCIENCE AND TECHNOLOGY			English	Article								The paper presents results of experimental research on the interaction of a pulsed plasma-ion stream with a tungsten (W) target. The pulsed deuterium plasma was produced within the RPI-IBIS (Multi-Rod Plasma Injector) facility at IPJ in Swierk. Measurements were carried out by means of optical spectroscopy and corpuscular diagnostic techniques. Structural changes in the irradiated targets were investigated with a SEM. Before experiments with the W-target there were determined operational conditions, when clean deuterium plasma streams can be generated. For that purpose a so-called "slow or PID (Plasma Ion Deposition) mode" of the RPI-IBIS operation was chosen. Particular attention was paid to the identification of spectral lines from WI and WII species. The obtained results, i.e. optical spectra and other characteristics have demonstrated applicability of the RPI-IBIS facility for research on the interaction of plasma streams with W-targets, e. g. those constituting some internal parts of fusion facilities.	[Skladnik-Sadowska, E.; Malinowski, K.; Sadowski, M. J.; Czaus, K.] Andrzej Soltan Inst Nucl Studies IPJ, PL-05400 Otwock, Poland; [Sadowski, M. J.; Kubkowska, M.] IPPLM, PL-01497 Warsaw, Poland; [Ladygina, M. S.] Kharkov Phys & Technol Inst, Natl Sci Ctr, IPP, UA-310108 Kharkov, Ukraine; [Sartowska, B.] Inst Nucl Chem & Technol, PL-03195 Warsaw, Poland	Skladnik-Sadowska, E (reprint author), Andrzej Soltan Inst Nucl Studies IPJ, PL-05400 Otwock, Poland.	eskladnik@ipj.gov.pl					BARANOWSKI J, 1998, ECA C, V22, P1662; BARANOWSKI J, 2001, P PLASMA 2001 WARS 2; BARANOWSKI J, 2000, ECA B, V24, P848; *GRAMS, GRAMS32; Griem H., 1969, PLASMA SPECTROSCOPY; Gryzinski M., 1968, Nukleonika, V13; LOCHTEHOLTGREVE.W, 1968, PLASMA DIAGNOSTICS; Sadowski MJ, 2008, RADIAT EFF DEFECT S, V163, P569, DOI 10.1080/10420150701780912; SKLADNIKSADOWSK.E, 2002, CZECH J PHYS SD, V52, pD182; SKLADNIKSADOWSK.E, 2000, PROBL ATOM SCI TE PP, P169; SKLADNIKSADOWSKA E, 1982, J PHYS-PARIS, V43, P715, DOI 10.1051/jphys:01982004305071500	11	2	2	0	0	KHARKOV INST PHYSICS & TECHNOLOGY	KHARKOV	NATL SCIENCE CTR, 1 AKADEMICHESKAYA ST, KHARKOV, 61108, UKRAINE	1562-6016			PROBL AT SCI TECH	Probl. At. Sci. Tech.		2008		6					95	97				3	Nuclear Science & Technology; Physics, Fluids & Plasmas; Physics, Nuclear; Physics, Particles & Fields	Nuclear Science & Technology; Physics	402RP	WOS:000263031100029					
J	Bomko, BA; Yegorov, AM; Zaytsev, BV; Kohets, AF; Pavlii, KV				Bomko, B. A.; Yegorov, A. M.; Zaytsev, B. V.; Kohets, A. F.; Pavlii, K. V.			Development of the "Milac" complex for nuclear physical investigations	PROBLEMS OF ATOMIC SCIENCE AND TECHNOLOGY			Russian	Article							DINUCLEAR SYSTEM CONCEPT; FUSION CROSS-SECTIONS; FISSION FRAGMENTS; MASSIVE NUCLEI; BARRIER; IONS	A question is considered about development of complex "LUMZI" for research in area of radiation materials science on the study of plastic descriptions of construction materials under the bunch of ions and after an irradiation, to the production of track membranes for making of hyperfine filters, to the production of radioactive nuclides for medical aims, in area of nuclear physics on the study of co-operation of heavy ions. For these aims developed and created new accelerating structure, which provide conducting of the above-stated researches.	[Bomko, B. A.; Yegorov, A. M.; Zaytsev, B. V.; Kohets, A. F.; Pavlii, K. V.] Kharkov Physicotech Inst, Natl Sci Ctr, Kharkov, Ukraine	Bomko, BA (reprint author), Kharkov Physicotech Inst, Natl Sci Ctr, Kharkov, Ukraine.	zajtsev@kipt.kharkov.ua					Adamian GG, 1998, NUCL PHYS A, V633, P409, DOI 10.1016/S0375-9474(98)00124-9; Adamian GG, 2000, NUCL PHYS A, V678, P24, DOI 10.1016/S0375-9474(00)00317-1; ANTONENKO NV, 1993, PHYS LETT B, V319, P425, DOI 10.1016/0370-2693(93)91746-A; ANTONENKO NV, 1995, PHYS REV C, V51, P2635, DOI 10.1103/PhysRevC.51.2635; BARANOV IA, 1981, ZH TEKH FIZ+, V51, P2457; BARANOV IA, 1988, USP FIZ NAUK+, V156, P477, DOI 10.3367/UFNr.0156.198811c.0477; BOMKO VA, 2004, P RUPAC 19 DUBN, P321; BYALOBZHESKIY AV, 1977, VYSOKOTEMP KORROZIYA; Cherepanov EA, 1999, PRAMANA-J PHYS, V53, P619, DOI 10.1007/s12043-999-0039-2; CHEREPANOV EA, 1995, NUCL PHYS A, V583, P165, DOI 10.1016/0375-9474(94)00654-6; DMITRIYEV PP, 1986, VYKHOD RADIONUKLIDOV; GULBRANSEN EA, 1950, T AM I MIN MET ENG, V188, P586; IHOD LE, 1971, TANSITION METAL CARB; LESUEUR D, 1975, RADIAT EFF DEFECT S, V24, P101, DOI 10.1080/00337577508240793; OSTHAGEN K, 1963, J LESS-COMMON MET, V5, P7, DOI 10.1016/0022-5088(63)90040-7; VOLKOV VV, 1986, IZV AN SSSR FIZ+, V50, P1879; VOLKOV VV, 2004, FIZIKA ELEMENTARNYKH, V35; WIELAND BW, 1991, TARGETRY 91	18	0	0	0	0	KHARKOV INST PHYSICS & TECHNOLOGY	KHARKOV	NATL SCIENCE CTR, 1 AKADEMICHESKAYA ST, KHARKOV, 61108, UKRAINE	1562-6016			PROBL AT SCI TECH	Probl. At. Sci. Tech.		2008		3					100	104				5	Nuclear Science & Technology; Physics, Fluids & Plasmas; Physics, Nuclear; Physics, Particles & Fields	Nuclear Science & Technology; Physics	319XA	WOS:000257197100023					
J	Odeychuk, NP; Sirenko, SA; Bolshak, AI; Slabospitskaya, YA; Royenko, NM				Odeychuk, N. P.; Sirenko, S. A.; Bolshak, A. I.; Slabospitskaya, Ye. A.; Royenko, N. M.			Some descriptions of experiment two-layer uran-gadolinium pellets	PROBLEMS OF ATOMIC SCIENCE AND TECHNOLOGY			Russian	Article							THERMAL-CONDUCTIVITY	At the present stage of development of atomic engineering the large attention is given to engineering of fuel elements on large burn-outs. In this connection, the prime value has raise of operating performances of tablet fuel, including UO2-Gd2O3.	[Odeychuk, N. P.; Sirenko, S. A.; Bolshak, A. I.; Slabospitskaya, Ye. A.; Royenko, N. M.] Kharkov Phys Tech Inst, Natl Sci Ctr, Kharkov, Ukraine	Odeychuk, NP (reprint author), Kharkov Phys Tech Inst, Natl Sci Ctr, Kharkov, Ukraine.						Franklin D., 1987, Transactions of the American Nuclear Society, V55, P255; FUKUSHIMA S, 1982, J NUCL MATER, V105, P201, DOI 10.1016/0022-3115(82)90375-0; GORSKY VV, 1987, ATOMNAYA TEKHNIKA ZA, P3; Holzer R., 1987, P S IMPR WAT REACT F, P43; PEEHS M, 1982, J NUCL MATER, V106, P221, DOI 10.1016/0022-3115(82)90351-8; STRASSER AA, 1982, J NUCL MATER, V106, P3, DOI 10.1016/0022-3115(82)90328-2; WADA T, 1973, P INT C NUCL FUEL PE, P63	7	0	0	1	1	KHARKOV INST PHYSICS & TECHNOLOGY	KHARKOV	NATL SCIENCE CTR, 1 AKADEMICHESKAYA ST, KHARKOV, 61108, UKRAINE	1562-6016			PROBL AT SCI TECH	Probl. At. Sci. Tech.		2008		1					133	135				3	Nuclear Science & Technology; Physics, Fluids & Plasmas; Physics, Nuclear; Physics, Particles & Fields	Nuclear Science & Technology; Physics	289EH	WOS:000255037300025					
J	Yegorov, AM; Skibenko, EI; Kovtun, YV; Yuferov, VB				Yegorov, A. M.; Skibenko, E. I.; Kovtun, Yu. V.; Yuferov, V. B.			MAGNETO-PLASMA SEPARATION AS A METHOD FOR REPROCESSING OF SPENT FUEL AND RADIOACTIVE WASTE	PROBLEMS OF ATOMIC SCIENCE AND TECHNOLOGY			English	Article								A variant of a separating device based on the plasma-beam discharge is considered, including: processes of radioactive material (SF and RAW) ionization; evaluation of the mass-production capacity of the device with taking into account the atomic weight of the separated substance and the spatial-density characteristics of the plasma used and main power consumption. The consideration enables one to estimate more objectively the potentialities of magneto-plasma separating devices and to determine the method for controlling them.	[Yegorov, A. M.; Skibenko, E. I.; Kovtun, Yu. V.; Yuferov, V. B.] Kharkov Phys & Technol Inst, Natl Sci Ctr, UA-61108 Kharkov, Ukraine	Yegorov, AM (reprint author), Kharkov Phys & Technol Inst, Natl Sci Ctr, UA-61108 Kharkov, Ukraine.	Ykovtun@kipt.kharkov.ua	Kovtun, Yrui/Q-7928-2016	Kovtun, Yrui/0000-0003-4948-0896			CLUGGISH BP, 2005, PHYS PLASMAS, V12; Fainberg Y.B., 1961, Atomnaya Energiya, V11; Karchevskii A. I., 1993, FIZ PLAZMY, V19, P411; Kovpik O. F., 1972, Fizika Plazmy i Problemy Upravlyaemogo Termoyadernogo Sinteza; KOVPIK OF, 1972, PISMA ESKP TEOR FIZ, V15, P501; KRASNORUTSKY VS, 2006, YADERNI RADIATSIJNI, V6, P7; LITVAK A, 2003, 30 EPS C CONTR FUS A, V27; LOUVET P, 1990, P INT C CHEM EXCH UR, P289; SKIBENKO EI, 2007, P 8 INT C EQ TECHN T, V1, P232; VOLOSOV VI, 2001, 200148 INF; Zhil'tsov VA, 2006, ATOM ENERGY+, V101, P755, DOI 10.1007/s10512-006-0164-7; SKIBENKO EI, 2007, Patent No. 24729	12	1	1	0	0	KHARKOV INST PHYSICS & TECHNOLOGY	KHARKOV	NATL SCIENCE CTR, 1 AKADEMICHESKAYA ST, KHARKOV, 61108, UKRAINE	1562-6016			PROBL AT SCI TECH	Probl. At. Sci. Tech.		2008		6					147	149				3	Nuclear Science & Technology; Physics, Fluids & Plasmas; Physics, Nuclear; Physics, Particles & Fields	Nuclear Science & Technology; Physics	402RP	WOS:000263031100046					
J	Kovtun, YV; Skibenko, EI; Yuferov, VB				Kovtun, Yu. V.; Skibenko, E. I.; Yuferov, V. B.			Operating and being developed magneto-plasma separators for material separation into elements and their isotopes	PROBLEMS OF ATOMIC SCIENCE AND TECHNOLOGY			Russian	Article								The paper presents a short description and main parameters of operating and being developed magneto-plasma separating installations of research and industrial purposes for material separation into elements and their isotopes including RAW (radioactive waste) and SF (spent fuel). Elementary processes characteristic for physics of atomic and electron collisions involving the RAW and SF ionization are under consideration. The results of calculations on the plasma density dynamics upon ionization of uranium atoms by fast and slow electron flows (energy of 5...15 keV and 20...100 eV) are given.	[Kovtun, Yu. V.; Skibenko, E. I.; Yuferov, V. B.] Kharkov Physicotech Inst, Natl Res Ctr, Kharkov, Ukraine	Kovtun, YV (reprint author), Kharkov Physicotech Inst, Natl Res Ctr, Kharkov, Ukraine.		Kovtun, Yrui/Q-7928-2016	Kovtun, Yrui/0000-0003-4948-0896			AKSHANOV BS, 1991, PISMA ZH TEKH FIZ+, V17, P13; Akshanov B. S., 2000, VOPROSY ATOMNOY NAUK, P198; Askar'yan G. A., 1975, Pis'ma v Zhurnal Tekhnicheskoi Fizika, V1; Belikov A. G., 2004, VOPROSY ATOMNOY NAUK, P58; BREDIKHIN MY, 1973, PRIB TEKH EKSP, V2, P34; DAWSON JM, 1976, PHYS REV LETT, V37, P1547, DOI 10.1103/PhysRevLett.37.1547; DOVBNYA AN, 2004, VOPROSY ATOMNOY NAUK, P51; FAYNBERG YAB, 1961, ATOM ENERG, V11, P313; GRIGIRYEV IS, 2002, 624612 IAE; HALLE JC, 1981, PHYS REV A, V23, P1708, DOI 10.1103/PhysRevA.23.1708; Karchevskii A. I., 1993, FIZ PLAZMY, V19, P411; KAWAI Y, 1997, FALL M AT EN SOC JAP, pL66; KHASTED D, 1965, FIZIKA ATOMNYKH STOL; KHOLODOV YV, 1984, VOPROSY ATOMNOY NAUK, P20; KIROCHKIN YUA, 2007, ZH TEKH FIZ, V77, P89; KOVTUN YV, 2007, VOPROSY ATOMNOY NAUK, P179; LAFONTAINE AC, 1993, COMPTE RENDU JOURNEE, P332; LOUUET P, 1994, 4 INT WORKSH SEP PHE, P83; LOUVET P, 1989, P 2 WORKSH SEP PHEN, V1, P71; LOUVET P, 1990, P INT C CHEM EXCH UR, P289; Mussetto M., 1983, IEEE Conference Record - Abstracts. 1983 International Conference on Plasma Science (papers in summary form only received); Mussetto M., 1983, B AM PHYS SOC, V28, P1029; ONISHCHENKO IN, 2004, VOPROSY ATOMNOY NAUK, P64; SHVETS OM, 1995, TRUDY UKRAINSKOGO VA, V1, P195; SKIBENKO YI, 2007, SBORNIK DOKLADOV OTT, V1, P232; SKIBENKO YI, 2007, VETSNIK NATSIONALNOG, V20, P180; SUZUKI T, 1997, FALL M AT EN SOC JAP, pL67; VOLOSOV VI, 2000, ATOM ENERG, V88, P370; YUFEROV VB, 2004, VESTNIK NATSIONALNOG, V35, P169; YUFEROV VB, 2007, SBORNIK DOKLADOV OTT, V2, P76; YUFEROV VB, 2006, KHARKOVSKAYA TEKHNOL, V1, P58; SKIBENKO EI, 2007, Patent No. 24729	32	0	0	0	0	KHARKOV INST PHYSICS & TECHNOLOGY	KHARKOV	NATL SCIENCE CTR, 1 AKADEMICHESKAYA ST, KHARKOV, 61108, UKRAINE	1562-6016			PROBL AT SCI TECH	Probl. At. Sci. Tech.		2008		2					149	154				6	Nuclear Science & Technology; Physics, Fluids & Plasmas; Physics, Nuclear; Physics, Particles & Fields	Nuclear Science & Technology; Physics	320NM	WOS:000257241800022					
J	Patokin, AP; Khrebtov, VL; Shirokov, BM				Patokin, A. P.; Khrebtov, V. L.; Shirokov, B. M.			Gas phase deposition of oxide and metal-oxide coatings on fuel particles	PROBLEMS OF ATOMIC SCIENCE AND TECHNOLOGY			Russian	Article								Production processes and properties of oxide (Al2O3, ZrO2) and metal-oxide (Mo-Al2O3, Mo-ZrO2, W-Al2O3, W-ZrO2) coatings on molybdenum substrates and uranium dioxide fuel particles were investigated. It is shown that the main factors that have an effect on the deposition rate, density, microstructure and other properties of coatings are the deposition temperature, the ratio of H-2 and CO2 flow rates, the total reactor pressure and the ratio of partial pressures of corresponding metal chlorides during formation of metal-oxide coatings.	[Patokin, A. P.; Khrebtov, V. L.; Shirokov, B. M.] Kharkov Physicotech Inst, Natl Res Ctr, Kharkov, Ukraine	Patokin, AP (reprint author), Kharkov Physicotech Inst, Natl Res Ctr, Kharkov, Ukraine.						IVANOV VY, 1972, IZVESTIYA AN SSSR ME, P129; KHASS G, 1972, FIZIKA TONKIKH PLYON, V5, P245; MIRKIN LI, 1961, SPRAVOCHNIK PO RENTG; MOROZOVA NB, 1993, NEORGANICHESKIYE MAT, V29, P949; PAUELLA K, 1970, OSAZHDENIYE IZ GAZOV, P384; SAMOYLOV AG, 1969, DISPERSIONNYE TEPLOV; Zelenskii V. F., 1988, VOPROSY ATOMNOY NAUK, P40	7	1	1	0	0	KHARKOV INST PHYSICS & TECHNOLOGY	KHARKOV	NATL SCIENCE CTR, 1 AKADEMICHESKAYA ST, KHARKOV, 61108, UKRAINE	1562-6016			PROBL AT SCI TECH	Probl. At. Sci. Tech.		2008		2					159	163				5	Nuclear Science & Technology; Physics, Fluids & Plasmas; Physics, Nuclear; Physics, Particles & Fields	Nuclear Science & Technology; Physics	320NM	WOS:000257241800024					
J	Bondarenko, VN; Belyaeva, AI; Galuza, AA; Konovalov, VG; Kudlenko, AD; Ryzhkov, IV; Shtan', AF; Solodovchenko, SI; Voitsenya, VS				Bondarenko, V. N.; Belyaeva, A. I.; Galuza, A. A.; Konovalov, V. G.; Kudlenko, A. D.; Ryzhkov, I. V.; Shtan', A. F.; Solodovchenko, S. I.; Voitsenya, V. S.			THE OPTICAL CHARACTERISTICS OF CONTAMINATING FILMS ON Mo, SS AND Cu MIRROR SAMPLES EXPOSED IN PLASMA DEVICES	PROBLEMS OF ATOMIC SCIENCE AND TECHNOLOGY			English	Article								The optical methods with the use of in-vessel first mirrors (FMs) are expected to occupy an important place in the diagnostic complex of the future fusion reactor ITER. As the surface of FMs will be subjected to physical sputtering by high-energy D and T charge-exchange atoms, this can lead to a decline in the initial FM reflectance. The second factor of FM reflectance deterioration is the redeposition of contaminants on the mirror surface. In the paper, optical indices and thickness values of the films deposited on Mo and SS mirrors in the tokamak TRIAM-1M as well as on SS and Cu mirrors in the torsatron URAGAN-3M were studied by ellipsometry at the wavelength lambda= 632.8 nm. The spectral reflectance at normal incidence of light for all the samples was measured in the wavelength range lambda= 253-650 nm. The optical parameters of TRIAM-1M films were determined as the film was progressively removed by deuterium plasma ions in the stand DSM-2.	[Bondarenko, V. N.; Konovalov, V. G.; Ryzhkov, I. V.; Shtan', A. F.; Solodovchenko, S. I.; Voitsenya, V. S.] Kharkov Phys & Technol Inst, IPP, Natl Sci Ctr, UA-310108 Kharkov, Ukraine; [Belyaeva, A. I.; Galuza, A. A.; Kudlenko, A. D.] Natl Tech Univ KhPI, UA-61002 Kharkov, Ukraine	Bondarenko, VN (reprint author), Kharkov Phys & Technol Inst, IPP, Natl Sci Ctr, UA-310108 Kharkov, Ukraine.			Galuza, Alexey/0000-0003-3809-149X			Bardamid A. F., 1998, Surface and Coatings Technology, V103-104, P365, DOI 10.1016/S0257-8972(98)00421-6; BONDARENKO VN, 2005, VISNYK KHARKIVSKOGO, V657, P47; CHECHKIN VV, 2002, PROBLEMS ATOMIC SCI, P48; Palik E. D., 1991, HDB OPTICAL CONSTANT, V3; Zushi H, 2007, J NUCL MATER, V363, P1386, DOI 10.1016/j.jnucmat.2007.01.201	5	0	0	0	1	KHARKOV INST PHYSICS & TECHNOLOGY	KHARKOV	NATL SCIENCE CTR, 1 AKADEMICHESKAYA ST, KHARKOV, 61108, UKRAINE	1562-6016			PROBL AT SCI TECH	Probl. At. Sci. Tech.		2008		6					165	167				3	Nuclear Science & Technology; Physics, Fluids & Plasmas; Physics, Nuclear; Physics, Particles & Fields	Nuclear Science & Technology; Physics	402RP	WOS:000263031100052					
J	Voronko, VA; Sotnikov, VV; Sidorenko, VV; Zhuk, VV; Zhuk, IV; Potapenko, AS; Krivopustov, MI; Kizim, PS				Voronko, V. A.; Sotnikov, V. V.; Sidorenko, V. V.; Zhuk, V. V.; Zhuk, I. V.; Potapenko, A. S.; Krivopustov, M. I.; Kizim, P. S.			NEUTRON GENERATION IN THE U-Pb ASSEMBLY UNDER IRRADIATION WITH DEUTERONS OF ENERGIES 1.6 GeV	PROBLEMS OF ATOMIC SCIENCE AND TECHNOLOGY			Russian	Article							1ST EXPERIMENTS; GEV PROTONS; TRANSMUTATION	Results are reported from the studies on the processes of neutron generation in the uranium-lead assembly with four sections of uranium blanket exposed to relativistic deuterons having a energy of 1.6 GeV.	[Voronko, V. A.; Sotnikov, V. V.; Sidorenko, V. V.; Zhuk, V. V.; Zhuk, I. V.; Potapenko, A. S.; Krivopustov, M. I.; Kizim, P. S.] Natl Sci Ctr Kharkov Physicotech Inst, Kharkov, Ukraine	Voronko, VA (reprint author), Natl Sci Ctr Kharkov Physicotech Inst, Kharkov, Ukraine.	voronko@kipt.kharkov.ua					ADAM J, 2001, EI136 JINR; BANAIGS J, 1971, NUCL INSTRUM METHODS, V95, P307, DOI 10.1016/0029-554X(71)90382-X; GORBACHEV VM, 1976, VZAIMODEYSTV IZLUCH; Krivopustov MI, 2003, KERNTECHNIK, V68, P48; Krivopustov MI, 1997, J RADIOANAL NUCL CH, V222, P267, DOI 10.1007/BF02034284; KRIVOPUSTOV MI, 2007, EI20077 JINR; Malykhin A. P., 1972, Vestsi Akademii Navuk BSSR, Serya Fizika Energetychnykh Navuk; Malykhin A. P., 1975, Vestsi Akademii Navuk BSSR, Serya Fizika Energetychnykh Navuk; TITARENKO YE, 1998, NUCL INSTRUM METH A, V73, P414; VORONKO VA, 1991, ATOM ENERGY, V71, P1028; VORONKO VA, 2006, VISN KHNU KARAZINA, P75; VORONKO VA, 1989, ATOM ENERGY, V66, P252; Wan JS, 2001, NUCL INSTRUM METH A, V463, P634, DOI 10.1016/S0168-9002(01)00175-9; EXPT NUCL REACTION D	14	0	0	1	1	KHARKOV INST PHYSICS & TECHNOLOGY	KHARKOV	NATL SCIENCE CTR, 1 AKADEMICHESKAYA ST, KHARKOV, 61108, UKRAINE	1562-6016			PROBL AT SCI TECH	Probl. At. Sci. Tech.		2008		5					174	178				5	Nuclear Science & Technology; Physics, Fluids & Plasmas; Physics, Nuclear; Physics, Particles & Fields	Nuclear Science & Technology; Physics	402RO	WOS:000263031000041					
J	Akulinichev, SV; Baklanov, SI; Gavrilov, YK; Matushko, VL; Skorkin, VM				Akulinichev, S. V.; Baklanov, S. I.; Gavrilov, Yu. K.; Matushko, V. L.; Skorkin, V. M.			Design of the facility for pet-radioisotopes production at INR proton linac	PROBLEMS OF ATOMIC SCIENCE AND TECHNOLOGY			Russian	Article								The design of the facility for PET-radioisotopes production using fist resonator of the existing high-intensity INR proton linac is developed. The activities of the F-18, N-13, I-124 radioisotopes are calculated for the proton beam with energy of 20 MeV and current of 25 mu A. The radiation conditions are estimate around target.	[Akulinichev, S. V.; Baklanov, S. I.; Gavrilov, Yu. K.; Matushko, V. L.; Skorkin, V. M.] Russian Acad Sci, Inst Nucl Res, Moscow, Russia	Akulinichev, SV (reprint author), Russian Acad Sci, Inst Nucl Res, Moscow, Russia.	skorkin@inr.ru					DITYUK AI, INDCCCP410 IPPE IAEA; DMITRIYEV PP, 1986, VYKHODY RADIOIZOTOPO, P40; Knust EJ, 2000, APPL RADIAT ISOTOPES, V52, P181, DOI 10.1016/S0969-8043(99)00127-X; PEAKYU A, 1986, DFDF, V4045, pA3; ROBINSON GD, 1995, P 6 WORKSH TARG TARG, P33	5	0	0	0	0	KHARKOV INST PHYSICS & TECHNOLOGY	KHARKOV	NATL SCIENCE CTR, 1 AKADEMICHESKAYA ST, KHARKOV, 61108, UKRAINE	1562-6016			PROBL AT SCI TECH	Probl. At. Sci. Tech.		2008		3					184	186				3	Nuclear Science & Technology; Physics, Fluids & Plasmas; Physics, Nuclear; Physics, Particles & Fields	Nuclear Science & Technology; Physics	319XA	WOS:000257197100044					
